Post Date;Value Date;Branch;Journal No.;Description;Debit;Credit
26/06/18 08.59.56;26/06/18 08.59.56;767;5539;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 25062018 3 000301520 JATIWARNA 2;0;133,000.00
26/06/18 08.59.56;26/06/18 08.59.56;767;5562;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 3 000301530 CAKUNG 1;0;49,500.00
26/06/18 08.59.56;26/06/18 08.59.56;767;5701;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 25062018 3 000301521 JATIWARNA 1;0;57,000.00
26/06/18 08.59.56;26/06/18 08.59.56;767;5804;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 25062018 3 000301534 LT AGUNG 3;0;9,500.00
26/06/18 08.59.56;26/06/18 08.59.56;767;5809;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 25062018 3 000301522 JATIASIH 2;0;165,500.00
26/06/18 08.59.56;26/06/18 08.59.56;767;5815;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 25062018 3 000301510 LT AGUNG 1;0;266,000.00
26/06/18 08.59.56;26/06/18 08.59.56;767;5841;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 3 000301520 JATIWARNA 2;0;817,000.00
26/06/18 08.59.57;26/06/18 08.59.57;767;5925;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 25062018 3 000301535 VETERAN 2;0;180,500.00
26/06/18 08.59.57;26/06/18 08.59.57;767;5940;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 25062018 3 000301523 JATIASIH 1;0;9,500.00
26/06/18 08.59.57;26/06/18 08.59.57;767;5959;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 25062018 3 000301511 GEDONG 2;0;76,000.00
26/06/18 08.59.57;26/06/18 08.59.57;767;5978;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 3 000301521 JATIWARNA 1;0;38,000.00
26/06/18 08.59.57;26/06/18 08.59.57;767;6071;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 25062018 3 000301524 CIKUNIR 2;0;865,000.00
26/06/18 08.59.57;26/06/18 08.59.57;767;6072;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 25062018 3 000301512 GEDONG 1;0;114,000.00
26/06/18 08.59.57;26/06/18 08.59.57;767;6074;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 3 000301534 LT AGUNG 3;0;19,000.00
26/06/18 08.59.57;26/06/18 08.59.57;767;6090;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 3 000301522 JATIASIH 2;0;783,000.00
26/06/18 08.59.57;26/06/18 08.59.57;767;6099;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 3 000301510 LT AGUNG 1;0;114,000.00
26/06/18 08.59.57;26/06/18 08.59.57;767;6160;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 25062018 3 000301525 CIKUNIR 4;0;280,000.00
26/06/18 08.59.57;26/06/18 08.59.57;767;6167;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 25062018 3 000301513 KP RAMBUTAN;0;85,500.00
26/06/18 08.59.57;26/06/18 08.59.57;767;6173;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 25062018 3 000301501 VETERAN;0;66,500.00
26/06/18 08.59.57;26/06/18 08.59.57;767;6181;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 3 000301535 VETERAN 2;0;57,000.00
26/06/18 08.59.57;26/06/18 08.59.57;767;6193;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 3 000301523 JATIASIH 1;0;209,000.00
26/06/18 08.59.58;26/06/18 08.59.58;767;6205;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 3 000301511 GEDONG 2;0;47,500.00
26/06/18 16.42.41;26/06/18 16.42.41;251;226475;TRANSFER KE | PERIODE 01-10 JUNI 2018 | PEMINDAHAN KE   818193708    HUTAMA KARYA (PERSERO) | PEMINDAHBUKUAN HASIL PDPT TOL E-TOLL CARD RUAS JOR;263,305,293.00;0
26/06/18 16.43.27;26/06/18 16.43.27;251;237473;TRANSFER KE | PERIODE 01-10 JUNI 2018 | PEMINDAHAN KE   427198188 PT JASA MARGA PENDAPATAN TO | PEMINDAHBUKUAN HASIL PDPT TOL E-TOLL CARD RUAS JOR;355,241,701.00;0
26/06/18 16.44.16;26/06/18 16.44.16;251;248967;TRANSFER KE | PERIODE 01-10 JUNI 2018 | PEMINDAHAN KE   436284419 PT JASAMARGA CABANG JAGORAW | PEMINDAHBUKUAN HASIL PDPT TOL E-TOLL CARD RUAS JOR;35,668,500.00;0
26/06/18 16.45.54;26/06/18 16.45.54;251;269307;TRANSFER KE | PERIODE 01-10 JUNI 2018 | PEMINDAHAN KE   429136694 PT JASA MARGA CAB JAKARTA C | PEMINDAHBUKUAN HASIL PDPT TOL E-TOLL CARD RUAS JOR;8,634,500.00;0
26/06/18 16.49.42;26/06/18 16.49.42;251;317215;TRANSFER KE | PERIODE 01-10 JUNI 2018 | PEMINDAHAN KE   427178808 PT MARGA LINGKAR JAKARTA ES | PEMINDAHBUKUAN HASIL PDPT TOL E-TOLL CARD RUAS JOR;104,223,506.00;0
29/06/18 15.11.48;29/06/18 15.11.48;767;715315;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 28062018 3 000301531 ROROTAN;0;391,500.00
29/06/18 15.11.48;29/06/18 15.11.48;767;715354;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 1 000301524 CIKUNIR 2;0;1,970,000.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715368;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 1 000301512 GEDONG 1;0;313,500.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715374;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 2 000301524 CIKUNIR 2;0;3,281,500.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715378;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 27062018 1 000301534 LT AGUNG 3;0;66,500.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715382;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 2 000301512 GEDONG 1;0;450,000.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715389;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 3 000301524 CIKUNIR 2;0;619,500.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715393;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 27062018 2 000301534 LT AGUNG 3;0;171,000.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715399;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 3 000301512 GEDONG 1;0;95,000.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715408;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 27062018 1 000301522 JATIASIH 2;0;750,500.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715413;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 27062018 3 000301534 LT AGUNG 3;0;47,500.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715418;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 27062018 1 000301510 LT AGUNG 1;0;646,000.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715425;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 27062018 2 000301522 JATIASIH 2;0;1,094,500.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715430;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 27062018 2 000301510 LT AGUNG 1;0;1,210,500.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715435;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 27062018 3 000301522 JATIASIH 2;0;479,000.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715440;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 27062018 3 000301510 LT AGUNG 1;0;638,500.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715444;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 28062018 1 000301520 JATIWARNA 2;0;629,000.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715448;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 28062018 2 000301520 JATIWARNA 2;0;600,500.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715452;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 28062018 3 000301520 JATIWARNA 2;0;807,500.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715465;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 29062018 3 000301530 CAKUNG 1;0;84,000.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715502;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 25062018 1 000301527 KALIMALANG 1;0;403,000.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715508;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 25062018 2 000301527 KALIMALANG 1;0;66,500.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715512;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 25062018 3 000301527 KALIMALANG 1;0;36,000.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715519;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 1 000301525 CIKUNIR 4;0;574,000.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715530;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 2 000301525 CIKUNIR 4;0;1,502,000.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715531;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 1 000301513 KP RAMBUTAN;0;617,500.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715536;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 27062018 1 000301535 VETERAN 2;0;256,500.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715540;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 3 000301525 CIKUNIR 4;0;420,000.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715549;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 2 000301513 KP RAMBUTAN;0;502,000.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715552;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 27062018 2 000301535 VETERAN 2;0;513,000.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715557;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 3 000301513 KP RAMBUTAN;0;104,500.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715559;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 27062018 1 000301523 JATIASIH 1;0;380,000.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715565;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 27062018 3 000301535 VETERAN 2;0;237,500.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715569;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 27062018 1 000301511 GEDONG 2;0;437,000.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715575;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 27062018 2 000301523 JATIASIH 1;0;665,000.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715577;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 27062018 2 000301511 GEDONG 2;0;629,000.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715583;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 27062018 3 000301523 JATIASIH 1;0;253,000.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715586;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 27062018 3 000301511 GEDONG 2;0;294,500.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715591;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 28062018 1 000301521 JATIWARNA 1;0;389,500.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715595;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 28062018 2 000301521 JATIWARNA 1;0;209,000.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715599;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 28062018 3 000301521 JATIWARNA 1;0;114,000.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715603;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 29062018 3 000301531 ROROTAN;0;328,000.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715628;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 1 000301538 PULO GEBANG;0;450,500.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715634;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 2 000301538 PULO GEBANG;0;418,000.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715637;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 1 000301526 KALIMALANG 2;0;469,500.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715641;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 3 000301538 PULO GEBANG;0;57,000.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715647;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 2 000301526 KALIMALANG 2;0;404,000.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715652;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 1 000301514 PS REBO;0;2,108,500.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715661;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 3 000301526 KALIMALANG 2;0;57,000.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715669;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 2 000301514 PS REBO;0;1,585,000.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715673;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 3 000301514 PS REBO;0;342,000.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715677;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 27062018 1 000301524 CIKUNIR 2;0;1,340,000.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715689;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 27062018 1 000301512 GEDONG 1;0;275,500.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715694;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 27062018 2 000301524 CIKUNIR 2;0;2,919,000.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715698;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 28062018 1 000301534 LT AGUNG 3;0;123,500.00
29/06/18 15.11.49;29/06/18 15.11.49;767;715704;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 27062018 2 000301512 GEDONG 1;0;505,500.00
29/06/18 15.11.50;29/06/18 15.11.50;767;715708;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 27062018 3 000301524 CIKUNIR 2;0;1,493,500.00
29/06/18 15.11.50;29/06/18 15.11.50;767;715713;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 28062018 2 000301534 LT AGUNG 3;0;522,500.00
29/06/18 15.11.50;29/06/18 15.11.50;767;715720;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 27062018 3 000301512 GEDONG 1;0;351,500.00
29/06/18 15.11.50;29/06/18 15.11.50;767;715730;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 28062018 1 000301522 JATIASIH 2;0;589,000.00
29/06/18 15.11.50;29/06/18 15.11.50;767;715735;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 28062018 3 000301534 LT AGUNG 3;0;38,000.00
29/06/18 15.11.50;29/06/18 15.11.50;767;715737;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 28062018 1 000301510 LT AGUNG 1;0;940,500.00
29/06/18 15.11.50;29/06/18 15.11.50;767;715746;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 28062018 2 000301522 JATIASIH 2;0;572,000.00
29/06/18 15.11.50;29/06/18 15.11.50;767;715752;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 28062018 2 000301510 LT AGUNG 1;0;1,410,000.00
29/06/18 15.11.50;29/06/18 15.11.50;767;715757;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 28062018 3 000301522 JATIASIH 2;0;916,000.00
29/06/18 15.11.50;29/06/18 15.11.50;767;715760;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 28062018 3 000301510 LT AGUNG 1;0;475,000.00
29/06/18 15.11.50;29/06/18 15.11.50;767;715778;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 1 000301527 KALIMALANG 1;0;712,500.00
29/06/18 15.11.50;29/06/18 15.11.50;767;715779;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 2 000301527 KALIMALANG 1;0;171,000.00
29/06/18 15.11.50;29/06/18 15.11.50;767;715785;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 1 000301515 DUKUH 1;0;1,711,500.00
29/06/18 15.11.50;29/06/18 15.11.50;767;715789;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 3 000301527 KALIMALANG 1;0;78,000.00
29/06/18 15.11.50;29/06/18 15.11.50;767;715790;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 2 000301515 DUKUH 1;0;2,426,000.00
29/06/18 15.11.50;29/06/18 15.11.50;767;715815;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 27062018 1 000301525 CIKUNIR 4;0;476,000.00
29/06/18 15.11.50;29/06/18 15.11.50;767;715820;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 3 000301515 DUKUH 1;0;474,500.00
29/06/18 15.11.50;29/06/18 15.11.50;767;715824;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 27062018 2 000301525 CIKUNIR 4;0;1,142,500.00
29/06/18 15.11.50;29/06/18 15.11.50;767;715830;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 27062018 1 000301513 KP RAMBUTAN;0;249,000.00
29/06/18 15.11.50;29/06/18 15.11.50;767;715836;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 27062018 3 000301525 CIKUNIR 4;0;294,000.00
29/06/18 15.11.50;29/06/18 15.11.50;767;715840;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 27062018 2 000301513 KP RAMBUTAN;0;457,500.00
29/06/18 15.11.50;29/06/18 15.11.50;767;715845;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 27062018 3 000301513 KP RAMBUTAN;0;171,000.00
29/06/18 15.11.50;29/06/18 15.11.50;767;715849;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 28062018 1 000301523 JATIASIH 1;0;294,500.00
29/06/18 15.11.50;29/06/18 15.11.50;767;715856;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 28062018 3 000301535 VETERAN 2;0;57,000.00
29/06/18 15.11.50;29/06/18 15.11.50;767;715862;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 28062018 1 000301511 GEDONG 2;0;1,011,000.00
29/06/18 15.11.50;29/06/18 15.11.50;767;715870;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 28062018 2 000301523 JATIASIH 1;0;97,000.00
29/06/18 15.11.50;29/06/18 15.11.50;767;715877;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 28062018 2 000301511 GEDONG 2;0;498,000.00
29/06/18 15.11.50;29/06/18 15.11.50;767;715882;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 28062018 3 000301523 JATIASIH 1;0;218,500.00
29/06/18 15.11.50;29/06/18 15.11.50;767;715888;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 28062018 3 000301511 GEDONG 2;0;258,500.00
29/06/18 15.11.50;29/06/18 15.11.50;767;715945;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 1 000301528 BINTARA;0;954,000.00
29/06/18 15.11.50;29/06/18 15.11.50;767;715951;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 2 000301528 BINTARA;0;496,000.00
29/06/18 15.11.50;29/06/18 15.11.50;767;715956;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 1 000301516 DUKUH 3;0;1,333,000.00
29/06/18 15.11.50;29/06/18 15.11.50;767;715959;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 27062018 1 000301538 PULO GEBANG;0;399,000.00
29/06/18 15.11.50;29/06/18 15.11.50;767;715964;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 3 000301528 BINTARA;0;199,500.00
29/06/18 15.11.50;29/06/18 15.11.50;767;715967;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 1 000301504 PD PINANG;0;315,500.00
29/06/18 15.11.50;29/06/18 15.11.50;767;715971;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 2 000301516 DUKUH 3;0;2,128,000.00
29/06/18 15.11.50;29/06/18 15.11.50;767;715978;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 27062018 2 000301538 PULO GEBANG;0;817,000.00
29/06/18 15.11.50;29/06/18 15.11.50;767;715986;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 27062018 1 000301526 KALIMALANG 2;0;465,500.00
29/06/18 15.11.50;29/06/18 15.11.50;767;715991;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 2 000301504 PD PINANG;0;465,500.00
29/06/18 15.11.50;29/06/18 15.11.50;767;715997;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 3 000301516 DUKUH 3;0;864,000.00
29/06/18 15.11.50;29/06/18 15.11.50;767;716000;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 27062018 3 000301538 PULO GEBANG;0;456,000.00
29/06/18 15.11.50;29/06/18 15.11.50;767;716006;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 27062018 2 000301526 KALIMALANG 2;0;655,500.00
29/06/18 15.11.50;29/06/18 15.11.50;767;716010;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 27062018 1 000301514 PS REBO;0;1,672,500.00
29/06/18 15.11.50;29/06/18 15.11.50;767;716013;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 26062018 3 000301504 PD PINANG;0;80,000.00
29/06/18 15.11.50;29/06/18 15.11.50;767;716015;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 27062018 3 000301526 KALIMALANG 2;0;209,000.00
29/06/18 15.11.50;29/06/18 15.11.50;767;716022;TRANSFER DARI | PEMINDAHAN DARI 177634945 DANA SETORAN NEW PREPAID | 0717822235 27062018 2 000301514 PS REBO;0;3,563,000.00
